2014-01-28 04:44:31,585 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,026 ERROR  	 Sample for writing
2014-01-28 04:44:32,030 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,031 ERROR  	 Sample for writing
2014-01-28 04:44:32,033 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,034 ERROR  	 Sample for writing
2014-01-28 04:44:32,037 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,038 ERROR  	 Sample for writing
2014-01-28 04:44:32,040 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,041 ERROR  	 Sample for writing
2014-01-28 04:44:32,045 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,049 ERROR  	 Sample for writing
2014-01-28 04:44:32,051 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,053 ERROR  	 Sample for writing
2014-01-28 04:44:32,054 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,057 ERROR  	 Sample for writing
2014-01-28 04:44:32,060 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,061 ERROR  	 Sample for writing
2014-01-28 04:44:32,062 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,064 ERROR  	 Sample for writing
2014-01-28 04:44:32,065 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,066 ERROR  	 Sample for writing
2014-01-28 04:44:32,067 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,071 ERROR  	 Sample for writing
2014-01-28 04:44:32,072 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,076 ERROR  	 Sample for writing
2014-01-28 04:44:32,078 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,079 ERROR  	 Sample for writing
2014-01-28 04:44:32,080 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,081 ERROR  	 Sample for writing
2014-01-28 04:44:32,083 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,084 ERROR  	 Sample for writing
2014-01-28 04:44:32,101 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,106 ERROR  	 Sample for writing
2014-01-28 04:44:32,107 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,109 ERROR  	 Sample for writing
2014-01-28 04:44:32,110 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,114 ERROR  	 Sample for writing
2014-01-28 04:44:32,115 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,117 ERROR  	 Sample for writing
2014-01-28 04:44:32,118 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,122 ERROR  	 Sample for writing
2014-01-28 04:44:32,124 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,126 ERROR  	 Sample for writing
2014-01-28 04:44:32,128 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,130 ERROR  	 Sample for writing
2014-01-28 04:44:32,132 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,133 ERROR  	 Sample for writing
2014-01-28 04:44:32,138 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,139 ERROR  	 Sample for writing
2014-01-28 04:44:32,143 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,145 ERROR  	 Sample for writing
2014-01-28 04:44:32,147 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,148 ERROR  	 Sample for writing
2014-01-28 04:44:32,150 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,151 ERROR  	 Sample for writing
2014-01-28 04:44:32,154 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,155 ERROR  	 Sample for writing
2014-01-28 04:44:32,156 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,157 ERROR  	 Sample for writing
2014-01-28 04:44:32,162 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,163 ERROR  	 Sample for writing
2014-01-28 04:44:32,165 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,167 ERROR  	 Sample for writing
2014-01-28 04:44:32,169 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,173 ERROR  	 Sample for writing
2014-01-28 04:44:32,175 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,177 ERROR  	 Sample for writing
2014-01-28 04:44:32,183 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,184 ERROR  	 Sample for writing
2014-01-28 04:44:32,185 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,191 ERROR  	 Sample for writing
2014-01-28 04:44:32,193 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,196 ERROR  	 Sample for writing
2014-01-28 04:44:32,197 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,198 ERROR  	 Sample for writing
2014-01-28 04:44:32,201 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,202 ERROR  	 Sample for writing
2014-01-28 04:44:32,204 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,206 ERROR  	 Sample for writing
2014-01-28 04:44:32,214 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,216 ERROR  	 Sample for writing
2014-01-28 04:44:32,223 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,225 ERROR  	 Sample for writing
2014-01-28 04:44:32,233 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,235 ERROR  	 Sample for writing
2014-01-28 04:44:32,237 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,238 ERROR  	 Sample for writing
2014-01-28 04:44:32,257 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,265 ERROR  	 Sample for writing
2014-01-28 04:44:32,265 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,271 ERROR  	 Sample for writing
2014-01-28 04:44:32,273 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,276 ERROR  	 Sample for writing
2014-01-28 04:44:32,278 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,279 ERROR  	 Sample for writing
2014-01-28 04:44:32,284 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,285 ERROR  	 Sample for writing
2014-01-28 04:44:32,287 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,288 ERROR  	 Sample for writing
2014-01-28 04:44:32,289 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,291 ERROR  	 Sample for writing
2014-01-28 04:44:32,292 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,293 ERROR  	 Sample for writing
2014-01-28 04:44:32,295 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,296 ERROR  	 Sample for writing
2014-01-28 04:44:32,297 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,299 ERROR  	 Sample for writing
2014-01-28 04:44:32,301 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,303 ERROR  	 Sample for writing
2014-01-28 04:44:32,305 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,307 ERROR  	 Sample for writing
2014-01-28 04:44:32,323 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,328 ERROR  	 Sample for writing
2014-01-28 04:44:32,329 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,332 ERROR  	 Sample for writing
2014-01-28 04:44:32,347 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,348 ERROR  	 Sample for writing
2014-01-28 04:44:32,349 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,350 ERROR  	 Sample for writing
2014-01-28 04:44:32,352 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,354 ERROR  	 Sample for writing
2014-01-28 04:44:32,357 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,358 ERROR  	 Sample for writing
2014-01-28 04:44:32,360 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,366 ERROR  	 Sample for writing
2014-01-28 04:44:32,368 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,369 ERROR  	 Sample for writing
2014-01-28 04:44:32,370 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,375 ERROR  	 Sample for writing
2014-01-28 04:44:32,378 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,379 ERROR  	 Sample for writing
2014-01-28 04:44:32,380 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,382 ERROR  	 Sample for writing
2014-01-28 04:44:32,383 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,384 ERROR  	 Sample for writing
2014-01-28 04:44:32,386 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,387 ERROR  	 Sample for writing
2014-01-28 04:44:32,388 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,391 ERROR  	 Sample for writing
2014-01-28 04:44:32,392 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,393 ERROR  	 Sample for writing
2014-01-28 04:44:32,396 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,397 ERROR  	 Sample for writing
2014-01-28 04:44:32,398 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,399 ERROR  	 Sample for writing
2014-01-28 04:44:32,401 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,402 ERROR  	 Sample for writing
2014-01-28 04:44:32,402 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,402 ERROR  	 Sample for writing
2014-01-28 04:44:32,402 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,402 ERROR  	 Sample for writing
2014-01-28 04:44:32,402 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,402 ERROR  	 Sample for writing
2014-01-28 04:44:32,402 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,414 ERROR  	 Sample for writing
2014-01-28 04:44:32,418 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,419 ERROR  	 Sample for writing
2014-01-28 04:44:32,424 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,426 ERROR  	 Sample for writing
2014-01-28 04:44:32,427 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,428 ERROR  	 Sample for writing
2014-01-28 04:44:32,429 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,433 ERROR  	 Sample for writing
2014-01-28 04:44:32,435 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,436 ERROR  	 Sample for writing
2014-01-28 04:44:32,438 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,451 ERROR  	 Sample for writing
2014-01-28 04:44:32,452 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,455 ERROR  	 Sample for writing
2014-01-28 04:44:32,457 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,458 ERROR  	 Sample for writing
2014-01-28 04:44:32,460 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,461 ERROR  	 Sample for writing
2014-01-28 04:44:32,462 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,464 ERROR  	 Sample for writing
2014-01-28 04:44:32,465 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,466 ERROR  	 Sample for writing
2014-01-28 04:44:32,468 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,470 ERROR  	 Sample for writing
2014-01-28 04:44:32,471 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,473 ERROR  	 Sample for writing
2014-01-28 04:44:32,474 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,482 ERROR  	 Sample for writing
2014-01-28 04:44:32,484 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,497 ERROR  	 Sample for writing
2014-01-28 04:44:32,499 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,501 ERROR  	 Sample for writing
2014-01-28 04:44:32,502 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,503 ERROR  	 Sample for writing
2014-01-28 04:44:32,505 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,506 ERROR  	 Sample for writing
2014-01-28 04:44:32,507 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,511 ERROR  	 Sample for writing
2014-01-28 04:44:32,513 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,514 ERROR  	 Sample for writing
2014-01-28 04:44:32,515 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,517 ERROR  	 Sample for writing
2014-01-28 04:44:32,518 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,520 ERROR  	 Sample for writing
2014-01-28 04:44:32,524 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,534 ERROR  	 Sample for writing
2014-01-28 04:44:32,539 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,541 ERROR  	 Sample for writing
2014-01-28 04:44:32,542 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,546 ERROR  	 Sample for writing
2014-01-28 04:44:32,548 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,549 ERROR  	 Sample for writing
2014-01-28 04:44:32,550 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,560 ERROR  	 Sample for writing
2014-01-28 04:44:32,561 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,563 ERROR  	 Sample for writing
2014-01-28 04:44:32,565 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,566 ERROR  	 Sample for writing
2014-01-28 04:44:32,567 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,578 ERROR  	 Sample for writing
2014-01-28 04:44:32,580 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,582 ERROR  	 Sample for writing
2014-01-28 04:44:32,590 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,592 ERROR  	 Sample for writing
2014-01-28 04:44:32,593 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,595 ERROR  	 Sample for writing
2014-01-28 04:44:32,597 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,600 ERROR  	 Sample for writing
2014-01-28 04:44:32,609 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,612 ERROR  	 Sample for writing
2014-01-28 04:44:32,616 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,622 ERROR  	 Sample for writing
2014-01-28 04:44:32,626 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,631 ERROR  	 Sample for writing
2014-01-28 04:44:32,633 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,633 ERROR  	 Sample for writing
2014-01-28 04:44:32,637 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,638 ERROR  	 Sample for writing
2014-01-28 04:44:32,647 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,647 ERROR  	 Sample for writing
2014-01-28 04:44:32,659 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,662 ERROR  	 Sample for writing
2014-01-28 04:44:32,662 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,662 ERROR  	 Sample for writing
2014-01-28 04:44:32,664 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,664 ERROR  	 Sample for writing
2014-01-28 04:44:32,666 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,667 ERROR  	 Sample for writing
2014-01-28 04:44:32,668 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,683 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,683 ERROR  	 Sample for writing
2014-01-28 04:44:32,730 INFO   	 Sample for writing with Info
2014-01-28 04:44:32,745 ERROR  	 Sample for writing
2014-01-28 04:44:32,773 INFO   	 Sample for writing with Info
